,id,latitude,longitude,time
3703,1608618535440839599_276233882,40.4,-3.68333,2017-09-21 05:24:54
3704,1608618527992719851_2018432979,40.452937259887,-3.688770173838,2017-09-21 05:24:53
3705,1608618524628748592_16630683,40.4,-3.68333,2017-09-21 05:24:53
3706,1608618520257801881_3080038628,40.42278,-3.71194,2017-09-21 05:24:52
3707,1608618471090901565_271004842,40.4,-3.68333,2017-09-21 05:24:46
3708,1608618455135897636_595464711,40.42716,-3.7081,2017-09-21 05:24:44
3709,1608618445657868669_301774906,40.422362486163,-3.6988700295589,2017-09-21 05:24:43
3710,1608618405241221060_3297548110,40.4226,-3.70998,2017-09-21 05:24:38
3712,1608618375603433036_3842904435,40.452937259887,-3.688770173838,2017-09-21 05:24:35
3713,1608618317052321912_2255159925,40.4,-3.68333,2017-09-21 05:24:28
3714,1608618300089168355_367423382,40.4319305,-3.6981699,2017-09-21 05:24:26
3715,1608618294477198123_3307298157,40.4,-3.68333,2017-09-21 05:24:25
3716,1608618195567901523_2907385006,40.43188,-3.70475,2017-09-21 05:24:13
3718,1608618162943833251_283034632,40.4,-3.68333,2017-09-21 05:24:10
3719,1608618137786771621_3140696565,40.4,-3.68333,2017-09-21 05:24:07
3722,1608618137334696109_757864611,40.44957495,-3.7100459,2017-09-21 05:24:07
3723,1608618128660965297_222720335,40.41896,-3.70161,2017-09-21 05:24:05
3724,1608618112915517431_1570750689,40.4,-3.68333,2017-09-21 05:24:04
3725,1608618104334055943_5864157723,40.42028,-3.70578,2017-09-21 05:24:03
3726,1608618074570545009_215109595,40.4176407,-3.7029099,2017-09-21 05:23:59
3727,1608617920305226928_355421756,40.41355556,-3.68205556,2017-09-21 05:23:41
3728,1608617904668902528_2990522361,40.4,-3.68333,2017-09-21 05:23:39
3729,1608617890365590336_350435021,40.4,-3.68333,2017-09-21 05:23:37
3730,1608617872245319428_2000618561,40.4,-3.68333,2017-09-21 05:23:35
3731,1608617865408297145_5793289868,40.4151461,-3.7068644,2017-09-21 05:23:34
3732,1608617852071714601_5803950663,40.41542,-3.70238,2017-09-21 05:23:33
3733,1608617851048282067_5652350137,40.42951,-3.7016,2017-09-21 05:23:32
3734,1608617803282332213_37619471,40.42021,-3.71394,2017-09-21 05:23:27
3735,1608617795214311052_1173359262,40.4,-3.68333,2017-09-21 05:23:26
3737,1608617792898953609_4658722034,40.43042,-3.70883,2017-09-21 05:23:25
3738,1608617776885229462_208411951,40.4,-3.68333,2017-09-21 05:23:24
3739,1608617776405142610_452147084,40.4,-3.68333,2017-09-21 05:23:24
3741,1608617767001636155_1690600347,40.429913297274,-3.6999222636223,2017-09-21 05:23:22
3742,1608617735520808528_3558710188,40.414680420629,-3.7008874329814,2017-09-21 05:23:19
3744,1608617646928842770_28846589,40.42,-3.70361,2017-09-21 05:23:08
3745,1608617557471582348_23403015,40.4238118,-3.6719812,2017-09-21 05:22:57
3746,1608617434418488861_4369543097,40.418333,-3.714167,2017-09-21 05:22:43
3747,1608617387266751763_216361711,40.40413805988,-3.6833864450455,2017-09-21 05:22:37
3748,1608617386897707001_30908894,40.411070579405,-3.6830847771771,2017-09-21 05:22:37
3750,1608617318363794584_2201359786,40.422424065988,-3.6816455727386,2017-09-21 05:22:29
3751,1608617306183090445_3111803566,40.45214,-3.6885,2017-09-21 05:22:27
3753,1608617303071370724_36132258,40.42166,-3.70434,2017-09-21 05:22:27
3755,1608617282073692269_292544833,40.411070579405,-3.6830847771771,2017-09-21 05:22:25
3756,1608617228563316692_3800368366,40.43127,-3.7183,2017-09-21 05:22:18
3757,1608617103361893882_4527377806,40.4,-3.68333,2017-09-21 05:22:03
3758,1608617004722242496_4465388211,40.4,-3.68333,2017-09-21 05:21:52
3761,1608616934626969854_41965223,40.4,-3.68333,2017-09-21 05:21:43
3763,1608616841856786761_2018302009,40.42,-3.70361,2017-09-21 05:21:32
3764,1608616841286469758_27060131,40.4238118,-3.6719812,2017-09-21 05:21:32
336,132332305,40.4167,-3.70325,2017-09-20 04:21:31
528,3254137216,40.45259027,-3.68536378,2017-09-20 04:21:04
716,523356429,40.418333,-3.714167,2017-09-20 04:20:42
830,110395468,40.41831,-3.69937,2017-09-20 04:20:27
1260,249049052,40.39136,-3.6998,2017-09-20 04:24:26
1475,974022020,40.55627441,-3.71043992,2017-09-20 04:23:58
1489,371538118,40.42997,-3.71125,2017-09-20 04:23:57
2496,132332305,40.4167,-3.70325,2017-09-20 04:39:30
2540,1179981192,40.4203,-3.7058,2017-09-20 04:39:26
2544,1179981192,40.4203,-3.7058,2017-09-20 04:39:25
2598,353956658,40.4,-3.68333,2017-09-20 04:39:19
2990,111360795,40.4200556,-3.69940444,2017-09-20 04:38:40
3165,43551098,40.44091,-3.62735,2017-09-20 04:54:28
3669,185789961,40.325608,-3.64746094,2017-09-20 04:53:33
3673,185789961,40.325608,-3.64746094,2017-09-20 04:53:33
3732,777218504,40.42028,-3.70578,2017-09-20 04:53:26
3758,211684480,40.4167,-3.70325,2017-09-20 04:53:25
3839,92062244,40.4,-3.68333,2017-09-20 04:53:18
3940,186478529,40.325608,-3.64746094,2017-09-20 04:53:07
3946,186478529,40.325608,-3.64746094,2017-09-20 04:53:07
3975,186478529,40.41976938,-3.75732422,2017-09-20 04:53:05
3978,186478529,40.41976938,-3.75732422,2017-09-20 04:53:05
4080,132332305,40.4167,-3.70325,2017-09-20 05:10:31
4185,2602066998,40.39152,-3.64387,2017-09-20 05:10:22
4327,217135904,40.43277106,-3.68800945,2017-09-20 05:10:11
4442,186478529,40.41976938,-3.75732422,2017-09-20 05:10:02
4785,1179981192,40.4203,-3.7058,2017-09-20 05:09:30
4787,1179981192,40.4203,-3.7058,2017-09-20 05:09:29
4789,1179981192,40.4203,-3.7058,2017-09-20 05:09:29
4794,1179981192,40.4203,-3.7058,2017-09-20 05:09:29
4796,1179981192,40.4203,-3.7058,2017-09-20 05:09:28
4805,1179981192,40.4203,-3.7058,2017-09-20 05:09:28
4847,66728400,40.4,-3.68333,2017-09-20 05:09:23
4924,186478529,40.41976938,-3.75732422,2017-09-20 05:09:18
4975,288285370,40.47895155,-3.65870778,2017-09-20 05:09:15
5199,132332305,40.4167,-3.70325,2017-09-20 05:23:55
6119,974022020,40.47428513,-3.82971597,2017-09-20 05:38:56
6183,187895440,40.41965532,-3.69741819,2017-09-20 05:38:50
6254,246734771,40.5,-3.66666667,2017-09-20 05:38:43
6366,504961686,40.4,-3.68333,2017-09-20 05:38:33
6687,270597817,40.42295,-3.70045,2017-09-20 05:38:04
6836,336041399,40.4230995,-3.69485,2017-09-20 05:37:47
6876,1264309382,40.5,-3.66666667,2017-09-20 05:37:44
6917,1264309382,40.5,-3.66666667,2017-09-20 05:37:39
7107,115978075,40.4695652,-3.66445843,2017-09-20 05:53:32
7545,342820289,40.4667,-3.3667,2017-09-20 05:52:52
8513,974022020,40.25788116,-3.76265264,2017-09-20 06:08:57
8598,717912667,40.42750494,-3.67813224,2017-09-20 06:08:48
9164,4692635892,40.4,-3.68333,2017-09-20 06:24:37
9392,1675486321,40.43067,-3.69044,2017-09-20 06:24:15
9556,21540463,40.41240827,-3.70455274,2017-09-20 06:23:59
9628,231832534,40.4,-3.68333,2017-09-20 06:23:51
10361,1179981192,40.4203,-3.7058,2017-09-20 06:39:25
10367,1179981192,40.4203,-3.7058,2017-09-20 06:39:24
10992,199582730,40.511964,-3.679972,2017-09-20 06:38:29
11091,520234748,40.54694444,-3.62583333,2017-09-20 06:54:12
11372,126176935,40.41832567,-3.71219605,2017-09-20 06:53:47
12182,243116961,40.47222222,-3.56083333,2017-09-20 07:10:03
12436,37484742,40.480525,-3.369258,2017-09-20 07:09:42
12948,211684480,40.4167,-3.70325,2017-09-20 07:09:04
13227,11432362,40.42941,-3.64167,2017-09-20 07:24:32
13443,71528370,40.416775,-3.70379,2017-09-20 07:24:17
14113,1179981192,40.4203,-3.7058,2017-09-20 07:39:25
14122,1179981192,40.4203,-3.7058,2017-09-20 07:39:24
14161,2503840409,40.43211,-3.70365,2017-09-20 07:39:21
14361,499256547,40.41146613,-3.75075327,2017-09-20 07:39:07
14922,253714939,40.4796688,-3.3632985,2017-09-20 07:38:19
15429,50349062,40.45214,-3.6885,2017-09-20 07:54:10
15523,1478470782,40.4,-3.68333,2017-09-20 07:54:03
15705,199763846,40.42405278,-3.71777778,2017-09-20 07:53:47
16272,888509120,40.3833,-3.73333,2017-09-20 08:09:20
17015,228736770,40.5,-3.66666667,2017-09-20 08:24:39
17318,920695130,40.41706373,-3.70352018,2017-09-20 08:24:17
18101,4156006611,40.49183912,-3.68577812,2017-09-20 08:40:05
18118,137148461,40.44296256,-3.6831665,2017-09-20 08:40:04
18152,3254137216,40.45259027,-3.68536378,2017-09-20 08:40:02
18701,1179981192,40.4203,-3.7058,2017-09-20 08:39:24
18709,1179981192,40.4203,-3.7058,2017-09-20 08:39:24
18965,441207731,40.42221,-3.6957,2017-09-20 08:39:06
19768,63689726,40.4,-3.68333,2017-09-20 08:53:14
19879,878124156,40.5,-3.66666667,2017-09-20 08:53:06
20516,3001318276,40.4672429,-3.61685852,2017-09-20 09:09:31
20851,821892199,40.4,-3.68333,2017-09-20 09:09:12
21553,330634571,40.4,-3.68333,2017-09-20 09:24:15
21642,2902176165,40.45299,-3.71287,2017-09-20 09:24:09
21789,249734440,40.46895316,-3.87127585,2017-09-20 09:24:00
22423,1179981192,40.4203,-3.7058,2017-09-20 09:39:23
22427,1179981192,40.4203,-3.7058,2017-09-20 09:39:23
23147,712004124238287000,40.42714,-3.67402,2017-09-20 09:53:56
23236,132332305,40.4167,-3.70325,2017-09-20 09:53:51
23243,85923478,40.5,-3.66666667,2017-09-20 09:53:51
25168,38595588,40.44619324,-3.69237901,2017-09-20 10:25:17
25477,353956658,40.4,-3.68333,2017-09-20 10:25:02
25485,2543940149,40.39555556,-3.67819444,2017-09-20 10:25:02
25945,168102232,40.4,-3.68333,2017-09-20 10:24:38
26104,709741467221287000,40.55194313,-3.64591023,2017-09-20 10:39:12
26415,1179981192,40.4203,-3.7058,2017-09-20 10:38:56
26491,1179981192,40.4203,-3.7058,2017-09-20 10:38:52
26594,1179981192,40.4203,-3.7058,2017-09-20 10:38:46
26601,3005113547,40.45,-3.48333,2017-09-20 10:38:46
26816,484983751,40.59777778,-3.50027778,2017-09-20 10:38:34
26875,433320259,40.511964,-3.679972,2017-09-20 10:38:31
26933,248267012,40.41706373,-3.70352018,2017-09-20 10:38:28
26936,788081498,40.4,-3.68333,2017-09-20 10:38:28
27187,126692002,40.427361,-3.694861,2017-09-20 10:54:49
27948,3254137216,40.45259027,-3.68536378,2017-09-20 10:54:04
28328,813478979957047000,40.35910436,-3.4953768,2017-09-20 11:09:48
28853,2175681988,40.25388889,-3.82777778,2017-09-20 11:09:17
29071,769241,40.427502,-3.689902,2017-09-20 11:24:45
29362,3380828067,40.429167,-4.249167,2017-09-20 11:24:27
29470,132332305,40.4167,-3.70325,2017-09-20 11:24:19
30033,221795167,40.4385199,-3.70505,2017-09-20 11:39:58
30059,211684480,40.4167,-3.70325,2017-09-20 11:39:57
30236,2225369940,40.33504464,-3.87530148,2017-09-20 11:39:43
30262,103920596,40.36867967,-3.59816274,2017-09-20 11:39:40
30263,309305799,40.3875,-3.75416667,2017-09-20 11:39:40
30520,1179981192,40.4203,-3.7058,2017-09-20 11:39:23
30527,1179981192,40.4203,-3.7058,2017-09-20 11:39:23
30643,290605190,40.33391,-3.71284,2017-09-20 11:39:15
30939,79436557,40.4211,-3.709,2017-09-20 11:38:57
31025,3004342455,40.382571,-3.711426,2017-09-20 11:55:01
31901,111907481,40.5,-3.66666667,2017-09-20 11:54:05
32567,1615823839,40.3891145,-3.7296154,2017-09-20 12:09:17
33367,204404089,40.43602178,-3.59930992,2017-09-20 12:24:39
33985,588998921,40.5,-3.66666667,2017-09-20 12:24:00
34337,154279553,40.41706373,-3.70352018,2017-09-20 12:40:10
34838,188691055,40.323,-3.72742,2017-09-20 12:39:35
35302,974022020,40.44700241,-3.65374637,2017-09-20 12:53:57
35344,1084192872,40.4,-3.68333,2017-09-20 12:53:54
35655,284214171,40.4,-3.68333,2017-09-20 12:53:33
36379,420504210,40.85133,-4.16542,2017-09-20 13:09:34
36756,3254137216,40.45259027,-3.68536378,2017-09-20 13:09:05
37262,1059172213,40.32884,-3.8525,2017-09-20 13:24:33
37354,2882548119,40.5,-3.66666667,2017-09-20 13:24:27
37498,398684545,40.44847901,-3.67741076,2017-09-20 13:24:16
38203,242285301,40.42487,-3.69692,2017-09-20 13:40:04
38544,1179981192,40.4203,-3.7058,2017-09-20 13:39:40
38552,1179981192,40.4203,-3.7058,2017-09-20 13:39:39
38559,1179981192,40.4203,-3.7058,2017-09-20 13:39:39
38566,1179981192,40.4203,-3.7058,2017-09-20 13:39:38
38568,138846131,40.5,-3.66666667,2017-09-20 13:39:38
38574,1179981192,40.4203,-3.7058,2017-09-20 13:39:38
38583,1179981192,40.4203,-3.7058,2017-09-20 13:39:38
38703,17737327,40.4468599,-3.69326581,2017-09-20 13:39:29
38791,1179981192,40.4203,-3.7058,2017-09-20 13:39:22
38795,1179981192,40.4203,-3.7058,2017-09-20 13:39:22
38849,903469231,40.45822734,-3.7973859,2017-09-20 13:39:18
38984,874562036,40.43602178,-3.59930992,2017-09-20 13:39:08
39030,974022020,40.46916962,-3.81607008,2017-09-20 13:53:57
39470,53136558,40.41689344,-3.7033833,2017-09-20 13:53:22
39593,1663860234,40.35910436,-3.4953768,2017-09-20 13:53:13
39743,815654676,40.4069284,-3.6733563,2017-09-20 13:53:02
40276,2183277286,40.56714241,-3.60711289,2017-09-20 14:10:25
40586,3099407715,40.42327,-3.68843,2017-09-20 14:10:05
40838,2920189090,40.6802,-3.97109,2017-09-20 14:09:47
40843,392790894,40.41643,-3.69864,2017-09-20 14:09:46
40988,346090387,40.4201,-3.70565,2017-09-20 14:09:38
42339,1179981192,40.4203,-3.7058,2017-09-20 14:39:22
42346,1179981192,40.4203,-3.7058,2017-09-20 14:39:22
42703,974022020,40.25788116,-3.76265264,2017-09-20 14:38:57
42713,974022020,40.46717834,-3.79169226,2017-09-20 14:38:56
43015,21201434,40.43452865,-3.71908379,2017-09-20 14:55:07
43038,211684480,40.4167,-3.70325,2017-09-20 14:55:05
43174,190204763,40.3404,-3.7607,2017-09-20 14:54:56
43895,313475226,40.2833,-3.8,2017-09-20 14:54:04
44304,137148461,40.42979896,-3.69140625,2017-09-20 15:10:34
44437,318650413,40.5,-3.66666667,2017-09-20 15:10:23
44936,2216647033,40.41696142,-3.70290463,2017-09-20 15:09:48
45027,40543,40.4,-3.68333,2017-09-20 15:23:33
45129,190412887,40.5,-3.66666667,2017-09-20 15:23:25
45239,548653403,40.46583333,-3.68916667,2017-09-20 15:23:16
45516,14819061,40.39478694,-3.67812395,2017-09-20 15:22:56
45737,226766933,40.41267312,-3.67789619,2017-09-20 15:22:40
45844,29957572,40.41830044,-3.70945135,2017-09-20 15:22:33
46114,44233512,40.4,-3.68333,2017-09-20 15:39:00
46144,974022020,40.42129898,-3.6016705,2017-09-20 15:38:57
46800,946180440,40.45214,-3.6885,2017-09-20 15:38:10
47087,328928838,40.46124196,-3.76622915,2017-09-20 15:54:47
47510,515544260,40.5,-3.66666667,2017-09-20 15:54:18
47817,270424877,40.42301941,-3.69160461,2017-09-20 15:53:57
48707,132973153,40.4066009,-3.69008036,2017-09-20 16:09:19
49846,2479668445,40.4,-3.68333,2017-09-20 16:23:13
50294,55098804,40.45306216,-3.6883378,2017-09-20 16:40:25
50309,303609775,40.35910436,-3.4953768,2017-09-20 16:40:24
50322,1179981192,40.4203,-3.7058,2017-09-20 16:40:23
50328,1179981192,40.4203,-3.7058,2017-09-20 16:40:23
50336,1179981192,40.4203,-3.7058,2017-09-20 16:40:23
50341,1179981192,40.4203,-3.7058,2017-09-20 16:40:22
50345,1179981192,40.4203,-3.7058,2017-09-20 16:40:22
50348,1179981192,40.4203,-3.7058,2017-09-20 16:40:22
50691,701877313,40.4,-3.68333,2017-09-20 16:40:01
50953,188469978,40.45214,-3.6885,2017-09-20 16:39:45
51119,2201119404,40.4672429,-3.61685852,2017-09-20 16:55:31
51329,446211213,40.45214,-3.6885,2017-09-20 16:55:19
51373,142625721,40.4238118,-3.6719812,2017-09-20 16:55:17
51448,511859165,40.45214,-3.6885,2017-09-20 16:55:13
51495,125626568,40.42184,-3.68752,2017-09-20 16:55:11
51524,53136558,40.41676144,-3.70682895,2017-09-20 16:55:10
51564,344663042,40.5,-3.66666667,2017-09-20 16:55:08
51927,425174468,40.45214,-3.6885,2017-09-20 16:54:47
52034,68127225,40.42860204,-3.70709588,2017-09-20 17:11:01
52407,1013064470,40.4238118,-3.6719812,2017-09-20 17:10:42
52427,211684480,40.4167,-3.70325,2017-09-20 17:10:41
52879,215452454,40.45214,-3.6885,2017-09-20 17:10:13
53783,305600062,40.386799,-3.652945,2017-09-20 17:23:34
53840,1912813902,40.4,-3.68333,2017-09-20 17:23:30
54099,196710161,40.5,-3.66666667,2017-09-20 17:40:33
54721,14941632,40.4238118,-3.6719812,2017-09-20 17:40:01
57079,3859519515,40.25388889,-3.82777778,2017-09-20 18:25:41
57969,129776224,40.5,-3.66666667,2017-09-20 18:25:01
57972,565640546,40.46288,-3.63579,2017-09-20 18:25:01
58103,437692806,40.4,-3.68333,2017-09-20 18:41:23
58879,222822744,40.4341,-3.70841,2017-09-20 18:40:34
59060,2710398232,40.39743,-3.6941,2017-09-20 18:55:04
59535,1465579135,40.4338076,-3.6581453,2017-09-20 18:54:52
60105,214528008,40.45214,-3.6885,2017-09-20 19:10:01
60235,890036899024450000,40.45293726,-3.68877017,2017-09-20 19:09:56
60818,579173760,40.4,-3.68333,2017-09-20 19:09:32
63024,324468194,40.38951,-3.69456,2017-09-20 19:54:33
63274,132332305,40.4167,-3.70325,2017-09-20 19:54:09
64428,107448709,40.4238118,-3.6719812,2017-09-20 20:09:48
65636,24195828,40.4,-3.68333,2017-09-20 20:23:30
65775,292027758,40.4139,-3.70356,2017-09-20 20:23:14
65898,268364140,40.43443,-3.69004,2017-09-20 20:22:59
66104,306152575,40.4,-3.68333,2017-09-20 20:40:07
66335,233939397,40.4262841,-3.68332335,2017-09-20 20:39:30
66351,175522176,40.4238118,-3.6719812,2017-09-20 20:39:28
66358,86736131,40.5833,-3.41667,2017-09-20 20:39:27
66411,1179981192,40.4203,-3.7058,2017-09-20 20:39:19
66413,1179981192,40.4203,-3.7058,2017-09-20 20:39:19
67034,151090430,40.555,-3.618,2017-09-20 20:55:23
67465,296764769,40.5,-3.66666667,2017-09-20 20:54:01
67984,208281431,40.43804,-3.63654,2017-09-20 20:52:32
68342,38834825,40.4139,-3.70356,2017-09-20 21:09:34
68956,233939397,40.4262841,-3.68332335,2017-09-20 21:07:43
69041,124823068,40.4,-3.68333,2017-09-20 21:24:38
69251,627825663,40.4238118,-3.6719812,2017-09-20 21:23:51
69487,279312975,40.4,-3.68333,2017-09-20 21:22:59
71229,302715111,40.42405278,-3.71777778,2017-09-20 21:53:14
71896,132332305,40.4167,-3.70325,2017-09-20 21:50:06
72426,211684480,40.4167,-3.70325,2017-09-20 22:08:19
72473,31490373,40.5,-3.66666667,2017-09-20 22:08:07
73147,50803609,40.42,-3.70361,2017-09-20 22:24:55
73242,240475363,40.4,-3.68333,2017-09-20 22:24:24
73631,211684480,40.4167,-3.70325,2017-09-20 22:21:58
73995,410392134,40.4238118,-3.6719812,2017-09-20 22:19:54
74139,1179981192,40.4203,-3.7058,2017-09-20 22:39:20
74142,1179981192,40.4203,-3.7058,2017-09-20 22:39:19
74420,61177259,40.4238118,-3.6719812,2017-09-20 22:37:43
74466,211684480,40.4167,-3.70325,2017-09-20 22:37:30
74581,430271680,40.4,-3.68333,2017-09-20 22:36:52
74837,267452175,40.5,-3.66666667,2017-09-20 22:35:35
75231,2498809836,40.41156,-3.71005,2017-09-20 22:53:12
75343,91934580,40.45293726,-3.68877017,2017-09-20 22:52:30
75389,747829384443204000,40.33348854,-3.51920674,2017-09-20 22:52:13
76379,1179981192,40.4203,-3.7058,2017-09-20 23:06:30
76391,1179981192,40.4203,-3.7058,2017-09-20 23:06:27
76401,1179981192,40.4203,-3.7058,2017-09-20 23:06:21
77824,1179981192,40.4203,-3.7058,2017-09-20 23:19:19
77826,1179981192,40.4203,-3.7058,2017-09-20 23:19:19
77865,287722602,40.45293726,-3.68877017,2017-09-20 23:19:05
78093,1179981192,40.4203,-3.7058,2017-09-20 23:39:20
78096,1179981192,40.4203,-3.7058,2017-09-20 23:39:19
78120,211684480,40.4167,-3.70325,2017-09-20 23:39:10
78190,435599745,40.41107058,-3.68308478,2017-09-20 23:38:45
79698,448087417,40.418333,-3.714167,2017-09-20 23:51:38
81777,1179981192,40.4203,-3.7058,2017-09-21 00:19:20
81778,1179981192,40.4203,-3.7058,2017-09-21 00:19:19
82062,1179981192,40.4203,-3.7058,2017-09-21 00:39:19
82063,1179981192,40.4203,-3.7058,2017-09-21 00:39:19
82118,495524063,40.42053711,-3.70357903,2017-09-21 00:38:53
82165,97574389,40.42,-3.67,2017-09-21 00:38:31
82529,89508943,40.4,-3.68333,2017-09-21 00:35:55
83298,283576370,40.4594,-3.64542,2017-09-21 00:52:51
83374,1179981192,40.4203,-3.7058,2017-09-21 00:52:20
83456,544591568,40.4,-3.68333,2017-09-21 00:51:46
83878,206018152,40.4,-3.68333,2017-09-21 00:49:05
84162,773710,40.4833192,-3.57922554,2017-09-21 01:08:22
