,id,time,latitude,longitude
2055,1608346152045085109_4776461901,2017-09-20 20:23:43,40.4,-3.68333
2056,1608346120974380185_205362937,2017-09-20 20:23:40,40.4,-3.68333
2058,1608346094641852545_3141495573,2017-09-20 20:23:37,40.4,-3.68333
2059,1608346050106695949_4285077871,2017-09-20 20:23:31,40.4,-3.68333
2060,1608345991294118958_4838149371,2017-09-20 20:23:24,40.40888889,-3.7075
2061,1608345972293787974_420466439,2017-09-20 20:23:22,40.4,-3.68333
2062,1608345961078456600_534175980,2017-09-20 20:23:21,40.447086673297,-3.7039417785603
2064,1608345953815507995_248050481,2017-09-20 20:23:20,40.4,-3.68333
2065,1608345943850004193_5895469576,2017-09-20 20:23:19,40.4,-3.68333
2066,1608345943103243668_46819073,2017-09-20 20:23:18,40.4238118,-3.6719812
2068,1608345894499378280_2202418077,2017-09-20 20:23:13,40.452937259887,-3.688770173838
2082,1608345853511456744_5775119877,2017-09-20 20:23:08,40.4,-3.68333
2083,1608345812952608499_4019846379,2017-09-20 20:23:03,40.45214,-3.6885
2084,1608345768854631309_6026484158,2017-09-20 20:22:58,40.42467,-3.69645
2085,1608345726432956887_384707138,2017-09-20 20:22:53,40.43443,-3.69004
2086,1608345717449690621_473139678,2017-09-20 20:22:52,40.4139,-3.70356
2087,1608345659878731146_4853297453,2017-09-20 20:22:45,40.452937259887,-3.688770173838
2088,1608345640752231928_5835099087,2017-09-20 20:22:42,40.4,-3.68333
2089,1608345628765366958_894042435,2017-09-20 20:22:41,40.4,-3.68333
2090,1608345619360238670_5775119877,2017-09-20 20:22:40,40.4,-3.68333
2091,1608345607842466921_467232188,2017-09-20 20:22:38,40.4,-3.68333
2092,1608345512171226458_2182959904,2017-09-20 20:22:27,40.41964,-3.68969
2093,1608345489858454232_1164363161,2017-09-20 20:22:24,40.421664245984,-3.7087901297407
2094,1608345433176700305_44773942,2017-09-20 20:22:18,40.452937259887,-3.688770173838
2095,1608345404194062857_223175579,2017-09-20 20:22:14,40.4238118,-3.6719812
2097,1608345366343554607_307528155,2017-09-20 20:22:10,40.4238118,-3.6719812
2098,1608345353065379746_1568579016,2017-09-20 20:22:08,40.4,-3.68333
2099,1608345204066582119_257871237,2017-09-20 20:21:50,40.4,-3.68333
2100,1608345185141908828_556346258,2017-09-20 20:21:48,40.452937259887,-3.688770173838
2101,1608345138216521307_46819073,2017-09-20 20:21:43,40.4238118,-3.6719812
2103,1608344988068229188_1556667612,2017-09-20 20:21:25,40.452937259887,-3.688770173838
2105,1608344894559145412_1877141,2017-09-20 20:21:13,40.452937259887,-3.688770173838
2106,1608344889039589898_282291796,2017-09-20 20:21:13,40.45214,-3.6885
2107,1608344868597743426_903179,2017-09-20 20:21:10,40.421990115312,-3.7021018863672
2108,1608344784156969955_213836588,2017-09-20 20:21:00,40.4238118,-3.6719812
2110,1608344766339480086_484384454,2017-09-20 20:20:58,40.4238118,-3.6719812
2113,1608344755392161045_240811931,2017-09-20 20:20:57,40.452937259887,-3.688770173838
2115,1608379151679857910_4043622843,2017-09-20 21:29:17,40.4,-3.68333
2116,1608378988145084590_2120483109,2017-09-20 21:28:58,40.4238118,-3.6719812
2117,1608378927359937743_462254815,2017-09-20 21:28:50,40.441008501005,-3.70786884122
2118,1608378886633961045_250239527,2017-09-20 21:28:46,40.4,-3.68333
2119,1608378867592734165_366687620,2017-09-20 21:28:43,40.4238118,-3.6719812
2120,1608378809938044958_316732606,2017-09-20 21:28:36,40.45214,-3.6885
2121,1608378806892836722_1277270686,2017-09-20 21:28:36,40.4177899,-3.69904
2122,1608378781717739859_6038769361,2017-09-20 21:28:33,40.418333,-3.714167
2123,1608378723626943053_422415227,2017-09-20 21:28:26,40.42546,-3.68547
2124,1608378455309419244_1106974561,2017-09-20 21:27:54,40.4238118,-3.6719812
2125,1608378401789211904_5018658514,2017-09-20 21:27:48,40.4,-3.68333
2126,1608377851646645010_5915776378,2017-09-20 21:26:42,40.4,-3.68333
2127,1608377767215268489_4156325671,2017-09-20 21:26:32,40.452937259887,-3.688770173838
2130,1608377512287506676_540066746,2017-09-20 21:26:02,40.4,-3.68333
2131,1608377408562375258_5636860896,2017-09-20 21:25:49,40.4,-3.68333
2132,1608377358305716156_2920985484,2017-09-20 21:25:43,40.41416863816,-3.6924807527939
2133,1608377298117866568_2122761279,2017-09-20 21:25:36,40.451666666667,-3.6916666666667
2134,1608377284669057018_4354757586,2017-09-20 21:25:35,40.452937259887,-3.688770173838
2135,1608377222962391612_3047486221,2017-09-20 21:25:27,40.42349,-3.67278
2137,1608376964165450344_440083504,2017-09-20 21:24:56,40.427778655226,-3.6872573012429
2138,1608376865247945986_2351635528,2017-09-20 21:24:45,40.42095,-3.70334
2139,1608376801738325342_354996500,2017-09-20 21:24:37,40.4238118,-3.6719812
2140,1608376778300403080_202941009,2017-09-20 21:24:34,40.4,-3.68333
2146,1608376777495741905_2221395070,2017-09-20 21:24:34,40.42,-3.701667
2147,1608376736441946919_1082294219,2017-09-20 21:24:29,40.452937259887,-3.688770173838
2149,1608376437654923583_2871281678,2017-09-20 21:23:54,40.4,-3.68333
2150,1608376398152475674_462254815,2017-09-20 21:23:49,40.424052777778,-3.7177777777778
2151,1608376362660657967_463655104,2017-09-20 21:23:45,40.4238118,-3.6719812
2153,1608376320071815552_1621044572,2017-09-20 21:23:40,40.4,-3.68333
2154,1608376242981001042_6042391901,2017-09-20 21:23:30,40.4,-3.68333
2155,1608376196760739425_366687620,2017-09-20 21:23:25,40.4238118,-3.6719812
2156,1608376030816756408_1671403967,2017-09-20 21:23:05,40.4238118,-3.6719812
2157,1608375986658489652_3013138882,2017-09-20 21:23:00,40.413474,-3.689747
2158,1608375943835205401_1943164261,2017-09-20 21:22:55,40.4,-3.68333
2159,1608375758833028768_245516641,2017-09-20 21:22:33,40.4,-3.68333
2162,1608375746912784125_4450249034,2017-09-20 21:22:31,40.45309,-3.68936
2163,1608375688293051861_354996500,2017-09-20 21:22:24,40.4238118,-3.6719812
2164,1608375496856772196_5743286228,2017-09-20 21:22:02,40.4,-3.68333
2165,1608375360339377401_2267788046,2017-09-20 21:21:45,40.45214,-3.6885
2166,1608375350148872087_27351788,2017-09-20 21:21:44,40.42613,-3.70414
2167,1608375228933026320_200273401,2017-09-20 21:21:30,40.4238118,-3.6719812
2168,1608374916759685975_769026241,2017-09-20 21:20:52,40.45214,-3.6885
2169,1608374915769850869_40850152,2017-09-20 21:20:52,40.4,-3.68333
2293,1608374701264828732_5864954128,2017-09-20 21:20:27,40.4238118,-3.6719812
2294,1608374662826711219_380163920,2017-09-20 21:20:22,40.4,-3.68333
2296,1608374623049458439_1673244837,2017-09-20 21:20:17,40.42,-3.70361
2300,1608374490734431822_324902285,2017-09-20 21:20:02,40.4229399,-3.68281
2301,1608374412518787670_520373286,2017-09-20 21:19:52,40.4238118,-3.6719812
2302,1608374410505417603_205880028,2017-09-20 21:19:52,40.4,-3.68333
2316,1608374399601479672_1772656586,2017-09-20 21:19:51,40.421538,-3.7081756
2317,1608374258245646520_1490491411,2017-09-20 21:19:34,40.4,-3.68333
2318,1608374144562809476_329860032,2017-09-20 21:19:20,40.4238118,-3.6719812
2319,1608374083039409648_306655693,2017-09-20 21:19:13,40.40853,-3.69401
2320,1608374081807461294_6028574048,2017-09-20 21:19:13,40.4,-3.68333
2321,1608373929721196902_529790083,2017-09-20 21:18:55,40.45214,-3.6885
2323,1608373909144214079_1457698945,2017-09-20 21:18:52,40.43141794,-3.7010746
2324,1608373818546674743_577901120,2017-09-20 21:18:41,40.4238118,-3.6719812
2330,1608373798499155737_327387416,2017-09-20 21:18:39,40.42487,-3.69692
2332,1608373747454837176_248050481,2017-09-20 21:18:33,40.4,-3.68333
2333,1608373623679404171_5703246087,2017-09-20 21:18:18,40.4,-3.68333
2335,1608373622380771227_327914782,2017-09-20 21:18:18,40.4236,-3.68609
2336,1608373620827204349_553587064,2017-09-20 21:18:18,40.45214,-3.6885
2337,1608373552201743473_1527140691,2017-09-20 21:18:10,40.4,-3.68333
2338,1608373468909628154_420804811,2017-09-20 21:18:00,40.410905,-3.692897
2339,1608373396624893588_701805833,2017-09-20 21:17:51,40.452937259887,-3.688770173838
2341,1608373331698748975_2083455913,2017-09-20 21:17:43,40.4,-3.68333
2342,1608373248550988500_1362830669,2017-09-20 21:17:34,40.4192899,-3.70338
2343,1608373192975733122_285747611,2017-09-20 21:17:27,40.418333,-3.714167
2344,1608373176660026085_1468414004,2017-09-20 21:17:25,40.4,-3.68333
2347,1608373164109208139_1000983,2017-09-20 21:17:23,40.45214,-3.6885
2350,1608373018501054930_6064787288,2017-09-20 21:17:06,40.4,-3.68333
2351,1608372886279975346_3947297747,2017-09-20 21:16:50,40.4238118,-3.6719812
2352,1608372785221826608_23741830,2017-09-20 21:16:38,40.45214,-3.6885
2353,1608372754645945263_4409141,2017-09-20 21:16:35,40.414354,-3.682823
2354,1608372714942679235_265754838,2017-09-20 21:16:30,40.42,-3.70361
2355,1608372620284199611_15654381,2017-09-20 21:16:19,40.43152,-3.66284
2356,1608372446002477733_225436957,2017-09-20 21:15:58,40.4,-3.68333
2357,1608372378584743856_1817562408,2017-09-20 21:15:50,40.4,-3.68333
2358,1608372319854889661_2541743424,2017-09-20 21:15:43,40.4238118,-3.6719812
2359,1608372227111559289_19873280,2017-09-20 21:15:32,40.4,-3.68333
2360,1608372037276187312_176016637,2017-09-20 21:15:09,40.4,-3.68333
2361,1608372017035495747_1817562408,2017-09-20 21:15:07,40.4,-3.68333
2362,1608371836041560686_2309613494,2017-09-20 21:14:45,40.417063727933,-3.7035201752774
2363,1608371653137264836_201041926,2017-09-20 21:14:23,40.4238118,-3.6719812
2364,1608371623692678940_4242140832,2017-09-20 21:14:20,40.42407,-3.71332
2365,1608371548549060888_1019775,2017-09-20 21:14:11,40.44366,-3.7027
2369,1608371531124361556_4261629774,2017-09-20 21:14:09,40.4075,-3.6916666666667
2370,1608409140190514779_6073582128,2017-09-20 22:28:52,40.452937259887,-3.688770173838
2371,1608409011400900335_687216996,2017-09-20 22:28:37,40.4,-3.68333
2372,1608408775639543891_393059004,2017-09-20 22:28:09,40.4,-3.68333
2373,1608408704135171021_2176947128,2017-09-20 22:28:00,40.4,-3.68333
2374,1608408684160863119_1045053484,2017-09-20 22:27:58,40.4238118,-3.6719812
2375,1608408652979678092_2923844791,2017-09-20 22:27:54,40.42015,-3.68963
2377,1608408317981704320_4679786561,2017-09-20 22:27:14,40.4238118,-3.6719812
2378,1608408042129838694_582476029,2017-09-20 22:26:41,40.417063727933,-3.7035201752774
2379,1608407587702062706_345748776,2017-09-20 22:25:47,40.452937259887,-3.688770173838
2383,1608407580051255797_486571840,2017-09-20 22:25:46,40.45214,-3.6885
2384,1608407564625984878_466445852,2017-09-20 22:25:44,40.42487,-3.69692
2386,1608407562461883637_2467278763,2017-09-20 22:25:44,40.4,-3.68333
2387,1608407423814892890_4207917837,2017-09-20 22:25:28,40.4,-3.68333
2388,1608406644059767695_4144828018,2017-09-20 22:23:55,40.452937259887,-3.688770173838
2389,1608406490473803701_4781186958,2017-09-20 22:23:36,40.4211,-3.709
2390,1608406453671019999_1235466483,2017-09-20 22:23:32,40.452937259887,-3.688770173838
2392,1608406387661758817_1374544801,2017-09-20 22:23:24,40.4,-3.68333
2393,1608406316199440714_2267441850,2017-09-20 22:23:15,40.4,-3.68333
2394,1608406296511365473_1967542140,2017-09-20 22:23:13,40.4,-3.68333
2395,1608406273007365525_2309508543,2017-09-20 22:23:10,40.4,-3.68333
2396,1608406261220502445_385548557,2017-09-20 22:23:09,40.42373,-3.68517
2397,1608406171680359075_356720274,2017-09-20 22:22:58,40.4238118,-3.6719812
2398,1608406059331223227_317899200,2017-09-20 22:22:45,40.4,-3.68333
2399,1608405845867247643_2306120610,2017-09-20 22:22:19,40.41698279069,-3.7031736319157
2400,1608405609576001410_5413842949,2017-09-20 22:21:51,40.4,-3.68333
2401,1608405561334629483_3100906571,2017-09-20 22:21:45,40.4,-3.68333
2402,1608405481649516634_33834143,2017-09-20 22:21:36,40.45309,-3.68936
2404,1608405220269632548_2328940323,2017-09-20 22:21:05,40.452937259887,-3.688770173838
2405,1608404860457020836_3414829243,2017-09-20 22:20:22,40.411070579405,-3.6830847771771
2406,1608404735835003782_466674928,2017-09-20 22:20:07,40.4,-3.68333
2407,1608404730023602561_6027005300,2017-09-20 22:20:06,40.4,-3.68333
2408,1608404604444482556_24254552,2017-09-20 22:19:51,40.4238118,-3.6719812
2409,1608404362676428313_5413842949,2017-09-20 22:19:23,40.4,-3.68333
2410,1608404351922229378_1318770040,2017-09-20 22:19:21,40.4,-3.68333
2411,1608404330330530144_6041172206,2017-09-20 22:19:19,40.415478411,-3.709006293
2412,1608404162423814275_356494363,2017-09-20 22:18:59,40.452937259887,-3.688770173838
2413,1608404067004420883_1503250877,2017-09-20 22:18:47,40.4,-3.68333
2417,1608403934866866851_211441075,2017-09-20 22:18:32,40.4,-3.68333
2418,1608403715932554865_41952613,2017-09-20 22:18:06,40.4,-3.68333
2419,1608403678828936504_7903257,2017-09-20 22:18:01,40.4,-3.68333
2420,1608403632532194118_356494363,2017-09-20 22:17:56,40.452937259887,-3.688770173838
2421,1608403622448763505_1063627616,2017-09-20 22:17:54,40.4,-3.68333
2425,1608403615822546931_3414829243,2017-09-20 22:17:54,40.4,-3.68333
2426,1608403466547307862_593656382,2017-09-20 22:17:36,40.452937259887,-3.688770173838
2427,1608403449316497004_24254552,2017-09-20 22:17:34,40.4238118,-3.6719812
2429,1608402796910271422_2139781140,2017-09-20 22:16:16,40.418,-3.721
2430,1608402599727668680_194027488,2017-09-20 22:15:52,40.45309,-3.68936
2432,1608402443758231827_3947297747,2017-09-20 22:15:34,40.4238118,-3.6719812
2434,1608402416344424261_4679786561,2017-09-20 22:15:31,40.4,-3.68333
2435,1608402415354112345_3414829243,2017-09-20 22:15:30,40.40435,-3.6729
2436,1608402181236868554_4679786561,2017-09-20 22:15:03,40.4,-3.68333
2437,1608402177209228252_2308987822,2017-09-20 22:15:02,40.4047141,-3.706554
2438,1608402113263968926_5503010366,2017-09-20 22:14:54,40.428166894839,-3.6982298312192
2439,1608402113255049011_226556278,2017-09-20 22:14:54,40.417063727933,-3.7035201752774
2440,1608401944829500740_817168289,2017-09-20 22:14:34,40.452937259887,-3.688770173838
2446,1608401873979388550_204419841,2017-09-20 22:14:26,40.45214,-3.6885
2447,1608401847571120243_44059601,2017-09-20 22:14:23,40.4,-3.68333
2565,1608401686483720754_1657824766,2017-09-20 22:14:04,40.42098,-3.69823
2566,1608401645347965743_2309508543,2017-09-20 22:13:59,40.4,-3.68333
2567,1608401553995401629_342810136,2017-09-20 22:13:48,40.4238118,-3.6719812
2568,1608401277497129783_1339597718,2017-09-20 22:13:15,40.4,-3.68333
2569,1608401149673527788_1615137323,2017-09-20 22:13:00,40.452937259887,-3.688770173838
2570,1608401132885985063_347472816,2017-09-20 22:12:58,40.4238118,-3.6719812
2571,1608401057237767889_24254552,2017-09-20 22:12:49,40.4238118,-3.6719812
2572,1608400723950694974_3414829243,2017-09-20 22:12:09,40.40706,-3.67171
2573,1608400703458162253_402323067,2017-09-20 22:12:06,40.4,-3.68333
2577,1608400535501139097_5915020879,2017-09-20 22:11:46,40.4,-3.68333
2578,1608400269892119141_332765537,2017-09-20 22:11:15,40.45838,-3.68257
2579,1608400259431954695_1954311436,2017-09-20 22:11:13,40.452937259887,-3.688770173838
2580,1608400207580552812_1494269029,2017-09-20 22:11:07,40.452937259887,-3.688770173838
2581,1608400012562947481_44059601,2017-09-20 22:10:44,40.4238118,-3.6719812
2697,1608399723566351639_517662021,2017-09-20 22:10:10,40.41896,-3.70161
2699,1608399570341885970_4009005677,2017-09-20 22:09:51,40.4,-3.68333
2700,1608399400051390342_144957795,2017-09-20 22:09:31,40.452937259887,-3.688770173838
2701,1608399391110937412_23159556,2017-09-20 22:09:30,40.4,-3.68333
2702,1608399379935732086_1739476127,2017-09-20 22:09:29,40.4,-3.68333
2703,1608399348142748177_24325273,2017-09-20 22:09:25,40.43050976,-3.70550602
2705,1608399123545881818_19117474,2017-09-20 22:08:58,40.45214,-3.6885
2706,1608398946949054388_144957795,2017-09-20 22:08:37,40.45214,-3.6885
2707,1608398926463920734_1339597718,2017-09-20 22:08:35,40.452937259887,-3.688770173838
2708,1608398914050623284_4195482048,2017-09-20 22:08:33,40.4183004373,-3.70945134997
2709,1608398493829886752_144957795,2017-09-20 22:07:43,40.45214,-3.6885
2713,1608398100557185154_210855995,2017-09-20 22:06:56,40.41512,-3.70626
2714,1608397966893063541_553343432,2017-09-20 22:06:40,40.45214,-3.6885
2715,1608397943521849743_342810136,2017-09-20 22:06:37,40.4238118,-3.6719812
2716,1608397929360436391_214207603,2017-09-20 22:06:36,40.42028,-3.70578
2723,1608397810451969008_144957795,2017-09-20 22:06:22,40.45214,-3.6885
2724,1608397589959282451_2309508543,2017-09-20 22:05:55,40.4,-3.68333
2727,1608397544694230659_3079441729,2017-09-20 22:05:50,40.452937259887,-3.688770173838
2729,1608397331665052475_300541710,2017-09-20 22:05:24,40.4,-3.68333
2730,1608397091046899169_5873761690,2017-09-20 22:04:56,40.4,-3.68333
2731,1608397074662058459_1494269029,2017-09-20 22:04:54,40.452937259887,-3.688770173838
2732,1608396998351739403_579505066,2017-09-20 22:04:45,40.41842,-3.69659
2733,1608396870996883830_5618228242,2017-09-20 22:04:30,40.452937259887,-3.688770173838
2734,1608396570818412578_205946738,2017-09-20 22:03:54,40.42382,-3.6765
2735,1608396453344253276_342810136,2017-09-20 22:03:40,40.4238118,-3.6719812
2736,1608396340216038072_2122761279,2017-09-20 22:03:26,40.44916667,-3.69277778
2737,1608396180889774272_4513759458,2017-09-20 22:03:07,40.418,-3.721
2739,1608396037377364425_1384233214,2017-09-20 22:02:50,40.419140907571,-3.6926281641357
2740,1608395932503529698_1735979168,2017-09-20 22:02:38,40.452937259887,-3.688770173838
2741,1608439671308734738_5419218938,2017-09-20 23:29:32,40.417063727933,-3.7035201752774
2742,1608439598346617845_2160653895,2017-09-20 23:29:23,40.45838,-3.68257
2743,1608439131133151828_1384233214,2017-09-20 23:28:27,40.452937259887,-3.688770173838
2744,1608439037315888793_20728330,2017-09-20 23:28:16,40.424052777778,-3.7177777777778
2746,1608438820965850010_2160653895,2017-09-20 23:27:50,40.45838,-3.68257
2747,1608438707382128114_285082947,2017-09-20 23:27:37,40.41901,-3.69218
2748,1608438621189475433_672323325,2017-09-20 23:27:27,40.41862,-3.709
2749,1608438583541577098_367560573,2017-09-20 23:27:22,40.40853,-3.69401
2750,1608438485689888641_296499181,2017-09-20 23:27:10,40.42,-3.701667
2752,1608438477275193463_1779253963,2017-09-20 23:27:09,40.452937259887,-3.688770173838
2753,1608438437732414942_2160653895,2017-09-20 23:27:05,40.45838,-3.68257
2754,1608438109418497801_5897611618,2017-09-20 23:26:26,40.4,-3.68333
2755,1608438072659485146_36832072,2017-09-20 23:26:21,40.4,-3.68333
2757,1608437242135843748_974502319,2017-09-20 23:24:42,40.41862,-3.709
2758,1608437147270700429_3664361424,2017-09-20 23:24:31,40.4,-3.68333
2759,1608437060934777460_51681355,2017-09-20 23:24:21,40.4,-3.68333
2760,1608437042555682985_286236665,2017-09-20 23:24:18,40.4,-3.68333
2761,1608436478908452770_305932759,2017-09-20 23:23:11,40.4,-3.68333
2762,1608436362548131757_2932496895,2017-09-20 23:22:57,40.409540654239,-3.6931721856282
2763,1608435984834364723_5520768098,2017-09-20 23:22:12,40.41698279069,-3.7031736319157
2765,1608435964181763061_5520865721,2017-09-20 23:22:10,40.4,-3.68333
2766,1608435935920783005_5556539354,2017-09-20 23:22:06,40.4,-3.68333
2768,1608435639718581709_217380253,2017-09-20 23:21:31,40.4,-3.68333
2769,1608435600167195755_1045053484,2017-09-20 23:21:26,40.4238118,-3.6719812
2770,1608435515751947732_5223776,2017-09-20 23:21:16,40.4,-3.68333
